service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
128,0,0,0,0,0,1,0,20190601,20190620
129,0,1,0,0,0,0,0,20190621,20190811
130,0,0,1,1,1,0,0,20190621,20190811
131,0,0,0,0,1,0,0,20190621,20190811
132,0,0,0,0,0,1,1,20190621,20190811
133,0,0,0,0,0,1,0,20190621,20190811
134,0,0,0,0,0,1,1,20190812,20190901
135,0,0,0,0,0,0,1,20190812,20190901
136,0,0,0,0,0,1,0,20190812,20190901
137,0,0,0,0,0,1,1,20190902,20190929
138,0,0,0,0,1,0,0,20190510,20190531
139,0,0,0,0,0,1,1,20190510,20190531
140,1,1,1,1,1,1,1,20190601,20190811
141,0,0,0,0,1,0,0,20190812,20190901
142,0,0,0,0,1,0,0,20190902,20190915
143,0,0,0,0,0,1,1,20190902,20190915
144,0,1,1,1,1,1,1,20190606,20190811
145,0,0,0,0,0,1,0,20191102,20191102
146,1,1,1,1,1,0,0,20150101,20161231
147,1,1,1,1,1,1,0,20150101,20161231
148,1,1,1,1,1,1,1,20150101,20161231
149,0,0,0,0,1,1,0,20150101,20161231
150,1,1,1,1,1,0,0,20150101,20171231
151,1,1,1,1,1,1,0,20150101,20171231
152,1,1,1,1,1,1,1,20150101,20171231
153,0,0,0,0,1,1,0,20150101,20171231
154,1,1,1,1,1,1,1,20170101,20171231
155,1,1,1,1,1,1,0,20170101,20171231
156,1,1,1,1,1,0,0,20170101,20171231
157,0,0,0,0,1,1,0,20170101,20171231
158,1,1,1,1,1,1,1,20180101,20181231
159,1,1,1,1,1,1,0,20180101,20181231
160,0,0,0,0,1,1,0,20180101,20181231
161,1,1,1,1,1,1,1,20190101,20191231
162,1,1,1,1,1,1,0,20190101,20191231
163,0,0,0,0,1,1,0,20190101,20191231
164,1,1,1,1,1,1,1,20200101,20201231
165,1,1,1,1,1,1,0,20200101,20201231
166,0,0,0,0,1,1,0,20200101,20201231
167,0,0,0,0,1,0,0,20170101,20171231
168,0,0,0,0,0,1,0,20170101,20171231
169,1,1,1,1,1,1,1,20190501,20190502
170,1,1,1,1,1,1,0,20190501,20190502
171,0,0,0,0,1,0,0,20190501,20190502
172,0,0,0,0,0,1,0,20190501,20190502
173,0,0,0,0,0,0,1,20190501,20190502
174,1,1,1,1,1,1,1,20190503,20190517
175,1,1,1,1,1,1,0,20190503,20190517
176,0,0,0,0,1,0,0,20190503,20190517
177,0,0,0,0,0,1,0,20190503,20190517
178,0,0,0,0,0,0,1,20190503,20190517
179,1,1,1,1,1,1,1,20190518,20190818
180,0,0,0,0,0,1,1,20190819,20190820
181,0,0,0,0,0,1,1,20190822,20190901
182,0,0,0,0,0,1,1,20190902,20190906
183,0,0,0,0,0,1,1,20190907,20190915
184,0,0,0,0,0,1,1,20190916,20190930
185,1,1,1,1,1,1,1,20190902,20190906
186,1,1,1,1,1,1,1,20190907,20190916
187,1,1,1,1,1,1,1,20190629,20190811
188,1,1,1,1,1,1,1,20190821,20190821
189,1,1,1,1,1,1,0,20190518,20190818
190,1,1,1,1,1,0,0,20190518,20190818
191,0,0,0,0,1,0,0,20190518,20190818
192,0,0,0,0,0,1,0,20190518,20190818
193,0,0,0,0,0,0,1,20190518,20190818
194,1,1,1,1,1,1,1,20190819,20190820
195,1,1,1,1,1,1,0,20190819,20190820
196,1,1,1,1,1,0,0,20190819,20190820
197,0,0,0,0,1,0,0,20190819,20190820
198,0,0,0,0,0,1,0,20190819,20190820
199,0,0,0,0,0,0,1,20190819,20190820
200,1,1,1,1,1,1,1,20190822,20190901
201,1,1,1,1,1,1,0,20190822,20190901
202,1,1,1,1,1,0,0,20190822,20190901
203,0,0,0,0,1,0,0,20190822,20190901
204,0,0,0,0,0,1,0,20190822,20190901
205,0,0,0,0,0,0,1,20190822,20190901
206,1,1,1,1,1,1,1,20190902,20190915
207,1,1,1,1,1,1,0,20190902,20190915
208,1,1,1,1,1,0,0,20190902,20190915
209,1,1,1,1,1,1,0,20190916,20190930
210,1,1,1,1,1,0,0,20190916,20190930
211,0,1,0,0,0,0,0,20190916,20190930
212,0,0,1,1,1,0,0,20190916,20190930
213,0,0,0,0,0,1,0,20190916,20190930
214,1,1,1,1,1,0,0,20190514,20190914
215,1,1,1,1,1,1,0,20190502,20190531
216,1,1,1,1,1,1,0,20190601,20190831
217,1,1,1,1,1,1,0,20190901,20190926
218,1,1,1,1,1,1,1,20190429,20190510
219,0,0,0,0,0,1,1,20190429,20190510
220,1,1,1,1,1,1,1,20190511,20190929
221,1,1,1,1,1,1,1,20190502,20190915
222,1,1,1,1,1,1,0,20190502,20190915
223,0,0,0,0,0,0,1,20190502,20190915
224,1,1,1,1,1,1,1,20190916,20190930
225,1,1,1,1,1,1,1,20190511,20190901
226,1,1,1,1,1,1,1,20190907,20190908
227,1,1,1,1,1,1,1,20160919,20191231
228,1,1,1,1,1,1,1,20200101,20211231
229,1,1,1,1,1,1,1,20190615,20190811
230,0,0,0,0,0,1,1,20190901,20190930
231,0,0,0,0,0,1,1,20190531,20190616
232,0,0,1,1,1,0,0,20190620,20190729
233,0,0,0,0,0,1,1,20190620,20190729
234,0,0,0,0,0,1,1,20190802,20190901
235,0,0,1,0,0,0,0,20190510,20190616
236,0,0,0,0,0,1,0,20190510,20190616
237,0,0,0,0,0,0,1,20190510,20190616
238,0,0,0,0,1,0,0,20190510,20190616
239,0,1,0,0,0,0,0,20190618,20190804
240,0,0,1,0,0,0,0,20190618,20190804
241,0,0,0,1,0,0,0,20190618,20190804
242,0,0,0,0,1,0,0,20190618,20190804
243,0,0,0,0,0,1,1,20190618,20190804
244,0,0,1,0,0,0,0,20190807,20190915
245,0,0,0,0,0,1,0,20190807,20190915
246,0,0,0,0,0,0,1,20190807,20190915
247,0,0,0,0,1,0,0,20190807,20190915
248,0,0,0,1,0,0,0,20190608,20190810
249,0,0,0,0,1,0,0,20190608,20190810
250,0,0,0,0,0,1,0,20190608,20190810
251,0,0,0,0,0,1,0,20190811,20190831
252,1,1,1,1,1,1,1,20161010,20171231
253,1,1,1,1,1,1,1,20180101,20200220
254,1,1,1,1,1,1,1,20200221,20201231
255,1,1,1,1,1,0,0,20160809,20170531
256,0,0,0,0,0,1,1,20160809,20170531
257,0,0,0,0,0,1,1,20170101,20171231
258,1,1,1,1,1,0,0,20180101,20200131
259,0,0,0,0,0,1,1,20180101,20200131
260,1,1,1,1,1,0,0,20200201,20201231
261,0,0,0,0,0,1,1,20200201,20201231
262,1,1,1,1,1,0,0,20160101,20171231
263,1,1,0,0,0,0,0,20160101,20171231
264,1,0,1,0,1,0,0,20160101,20171231
265,0,0,1,0,0,0,0,20160101,20171231
266,0,0,0,1,0,0,0,20160101,20171231
267,0,0,0,0,1,0,0,20160101,20171231
268,0,0,0,0,0,1,0,20160101,20171231
269,0,0,0,0,0,0,1,20160101,20171231
270,1,1,0,0,0,0,0,20170101,20171231
271,1,0,1,0,1,0,0,20170101,20171231
272,0,0,1,0,0,0,0,20170101,20171231
273,0,0,0,1,0,0,0,20170101,20171231
274,0,0,0,0,0,0,1,20170101,20171231
275,1,1,0,0,0,0,0,20180101,20181231
276,1,0,1,0,1,0,0,20180101,20181231
277,0,0,1,0,0,0,0,20180101,20181231
278,0,0,0,1,0,0,0,20180101,20181231
279,1,1,1,1,1,0,0,20190101,20190430
280,1,1,0,0,0,0,0,20190101,20190430
281,1,0,1,0,1,0,0,20190101,20190430
282,0,0,1,0,0,0,0,20190101,20190430
283,0,0,0,1,0,0,0,20190101,20190430
284,0,0,0,0,1,0,0,20190101,20190430
285,0,0,0,0,0,1,0,20190101,20190430
286,0,0,0,0,0,0,1,20190101,20190430
287,1,1,1,1,1,0,0,20190501,20190930
288,1,1,0,0,0,0,0,20190501,20190930
289,1,0,1,0,1,0,0,20190501,20190930
290,0,0,1,0,0,0,0,20190501,20190930
291,0,0,0,1,0,0,0,20190501,20190930
292,0,0,0,0,1,0,0,20190501,20190930
293,0,0,0,0,0,1,0,20190501,20190930
294,0,0,0,0,0,0,1,20190501,20190930
295,1,1,1,1,1,0,0,20191001,20191231
296,1,1,0,0,0,0,0,20191001,20191231
297,1,0,1,0,1,0,0,20191001,20191231
298,0,0,1,0,0,0,0,20191001,20191231
299,0,0,0,1,0,0,0,20191001,20191231
300,0,0,0,0,1,0,0,20191001,20191231
301,0,0,0,0,0,1,0,20191001,20191231
302,0,0,0,0,0,0,1,20191001,20191231
303,1,1,1,1,1,0,0,20200101,20200430
304,1,1,0,0,0,0,0,20200101,20200430
305,1,0,1,0,1,0,0,20200101,20200430
306,0,0,1,0,0,0,0,20200101,20200430
307,0,0,0,1,0,0,0,20200101,20200430
308,0,0,0,0,1,0,0,20200101,20200430
309,0,0,0,0,0,1,0,20200101,20200430
310,0,0,0,0,0,0,1,20200101,20200430
311,1,1,1,1,1,0,0,20200501,20200930
312,1,1,0,0,0,0,0,20200501,20200930
313,1,0,1,0,1,0,0,20200501,20200930
314,0,0,1,0,0,0,0,20200501,20200930
315,0,0,0,1,0,0,0,20200501,20200930
316,0,0,0,0,1,0,0,20200501,20200930
317,0,0,0,0,0,1,0,20200501,20200930
318,0,0,0,0,0,0,1,20200501,20200930
319,1,1,1,1,1,0,0,20151001,20160417
320,1,1,1,1,1,1,0,20151001,20160417
321,0,1,0,1,0,0,0,20151001,20160417
322,1,0,1,0,1,1,0,20151001,20160417
323,1,1,1,1,1,1,1,20151001,20160417
324,1,0,1,0,1,0,0,20151001,20160417
325,0,0,0,0,0,0,1,20151001,20160417
326,1,1,1,1,1,1,1,20160418,20160620
327,1,1,1,1,1,1,0,20160418,20160620
328,1,1,1,1,1,0,1,20160418,20160620
329,1,1,1,1,1,0,0,20160418,20160620
330,1,0,1,0,1,0,0,20160418,20160620
331,0,1,0,1,0,0,0,20160418,20160620
332,0,0,0,0,0,1,0,20160418,20160620
333,0,0,0,0,0,0,1,20160418,20160620
334,1,1,1,1,1,0,0,20160621,20160815
335,1,0,1,0,1,0,0,20160621,20160815
336,0,0,0,0,0,1,0,20160621,20160815
337,0,0,0,0,0,0,1,20160621,20160815
338,0,1,0,1,0,0,0,20160621,20160815
339,1,1,1,1,1,1,1,20160816,20161231
340,1,1,1,1,1,1,0,20160816,20161231
341,1,1,1,1,1,0,1,20160816,20161231
342,1,1,1,1,1,0,0,20160816,20161231
343,1,0,1,0,1,0,0,20160816,20161231
344,0,1,0,1,0,0,0,20160816,20161231
345,0,0,0,0,0,1,0,20160816,20161231
346,0,0,0,0,0,0,1,20160816,20161231
347,1,1,1,1,1,1,1,20160816,20170618
348,1,1,1,1,1,1,0,20160816,20170618
349,1,1,1,1,1,0,0,20160816,20170618
350,1,0,1,0,1,0,0,20160816,20170618
351,0,1,0,1,0,0,0,20160816,20170618
352,0,0,0,0,0,1,0,20160816,20170618
353,0,0,0,0,0,0,1,20160816,20170618
354,1,1,1,1,1,0,0,20170619,20170815
355,1,0,1,0,1,0,0,20170619,20170815
356,0,0,0,0,0,1,0,20170619,20170815
357,0,0,0,0,0,0,1,20170619,20170815
358,0,1,0,1,0,0,0,20170619,20170815
359,1,1,1,1,1,1,1,20170816,20171231
360,1,1,1,1,1,1,0,20170816,20171231
361,1,1,1,1,1,0,0,20170816,20171231
362,1,0,1,0,1,0,0,20170816,20171231
363,0,1,0,1,0,0,0,20170816,20171231
364,0,0,0,0,0,1,0,20170816,20171231
365,0,0,0,0,0,0,1,20170816,20171231
366,1,1,1,1,1,1,1,20180101,20180618
367,1,1,1,1,1,1,0,20180101,20180618
368,1,1,1,1,1,0,0,20180101,20180618
369,1,0,1,0,1,0,0,20180101,20180618
370,0,1,0,1,0,0,0,20180101,20180618
371,0,0,0,0,0,1,0,20180101,20180618
372,0,0,0,0,0,0,1,20180101,20180618
373,1,1,1,1,1,0,0,20180619,20180814
374,1,0,1,0,1,0,0,20180619,20180814
375,0,1,0,1,0,0,0,20180619,20180814
376,0,0,0,0,0,1,0,20180619,20180814
377,0,0,0,0,0,0,1,20180619,20180814
378,1,1,1,1,1,0,0,20180815,20181231
379,1,0,1,0,1,0,0,20180815,20181231
380,0,1,0,1,0,0,0,20180815,20181231
381,0,0,0,0,0,1,0,20180815,20181231
382,0,0,0,0,0,0,1,20180815,20181231
383,1,1,1,1,1,0,0,20190101,20190616
384,1,0,1,0,1,0,0,20190101,20190616
385,0,1,0,1,0,0,0,20190101,20190616
386,0,0,0,0,0,1,0,20190101,20190616
387,0,0,0,0,0,0,1,20190101,20190616
388,1,1,1,1,1,1,1,20190617,20190811
389,1,1,1,1,1,1,0,20190617,20190811
390,1,1,1,1,1,0,0,20190617,20190811
391,0,0,0,0,0,0,1,20190617,20190811
392,1,1,1,1,1,0,0,20190812,20191231
393,1,0,1,0,1,0,0,20190812,20191231
394,0,1,0,1,0,0,0,20190812,20191231
395,0,0,0,0,0,1,0,20190812,20191231
396,0,0,0,0,0,0,1,20190812,20191231
397,1,1,1,1,1,0,0,20200101,20200614
398,1,0,1,0,1,0,0,20200101,20200614
399,0,1,0,1,0,0,0,20200101,20200614
400,0,0,0,0,0,1,0,20200101,20200614
401,0,0,0,0,0,0,1,20200101,20200614
402,0,0,0,0,0,1,1,20161010,20171231
403,0,0,0,0,0,1,1,20180101,20181231
404,0,0,0,0,0,1,1,20190101,20191231
405,0,0,0,0,0,1,1,20200101,20201231
406,1,1,1,1,1,1,1,20141001,20161231
407,1,1,1,1,1,1,1,20141001,20171231
408,1,1,1,1,1,1,1,20160919,20161231
409,1,1,1,1,1,0,0,20160919,20161231
410,1,1,1,1,1,1,1,20160919,20170523
411,1,1,1,1,1,0,0,20160919,20170523
412,1,1,1,1,1,1,1,20170524,20170622
413,1,1,1,1,1,0,0,20170524,20170622
414,0,0,0,0,1,0,0,20170524,20170622
415,0,0,0,0,0,1,1,20170524,20170622
416,1,1,1,1,1,1,1,20170623,20170813
417,1,1,1,1,1,0,0,20170623,20170813
418,1,1,1,1,1,1,1,20170814,20170910
419,1,1,1,1,1,0,0,20170814,20170910
420,0,0,0,0,1,0,0,20170814,20170910
421,0,0,0,0,0,1,1,20170814,20170910
422,1,1,1,1,1,1,1,20170911,20171012
423,1,1,1,1,1,0,0,20170911,20171012
424,1,1,1,1,1,1,1,20171016,20171231
425,1,1,1,1,1,0,0,20171016,20171231
426,0,0,0,0,0,1,1,20171016,20171231
427,1,1,1,1,1,1,1,20180101,20180607
428,1,1,1,1,1,0,0,20180101,20180607
429,0,0,0,0,0,1,1,20180101,20180607
430,1,1,1,1,1,1,1,20180608,20180621
431,1,1,1,1,1,0,0,20180608,20180621
432,0,0,0,0,1,0,0,20180608,20180621
433,0,0,0,0,0,1,1,20180608,20180621
434,1,1,1,1,1,1,1,20180622,20180812
435,1,1,1,1,1,0,0,20180622,20180812
436,1,1,1,1,1,1,1,20180803,20180923
437,1,1,1,1,1,0,0,20180803,20180923
438,0,0,0,0,1,0,0,20180803,20180923
439,0,0,0,0,0,1,1,20180803,20180923
440,1,1,1,1,1,1,1,20180813,20180923
441,1,1,1,1,1,0,0,20180813,20180923
442,0,0,0,0,1,0,0,20180813,20180923
443,0,0,0,0,0,1,1,20180813,20180923
444,1,1,1,1,1,1,1,20180924,20181231
445,1,1,1,1,1,0,0,20180924,20181231
446,0,0,0,0,0,1,1,20180924,20181231
447,1,1,1,1,1,1,1,20190101,20190131
448,1,1,1,1,1,0,0,20190101,20190131
449,0,0,0,0,0,1,1,20190101,20190131
450,1,1,1,1,1,0,0,20190201,20190228
451,0,0,0,0,0,1,0,20190201,20190228
452,0,0,0,0,0,0,1,20190201,20190228
453,1,1,1,1,1,1,1,20190301,20190602
454,1,1,1,1,1,0,0,20190301,20190602
455,0,0,0,0,0,1,1,20190301,20190602
456,1,1,1,1,1,1,1,20190603,20190619
457,1,1,1,1,1,0,0,20190603,20190619
458,0,0,0,0,1,0,0,20190603,20190619
459,0,0,0,0,0,1,1,20190603,20190619
460,1,1,1,1,1,1,1,20190620,20190811
461,1,1,1,1,1,0,0,20190620,20190811
462,1,1,1,1,1,1,1,20190812,20190901
463,1,1,1,1,1,0,0,20190812,20190901
464,1,1,1,1,0,0,0,20190812,20190901
465,1,1,1,1,1,1,1,20190902,20190922
466,1,1,1,1,1,0,0,20190902,20190922
467,0,0,0,0,1,0,0,20190902,20190922
468,0,0,0,0,0,1,1,20190902,20190922
469,1,1,1,1,1,1,1,20190923,20191231
470,1,1,1,1,1,0,0,20190923,20191231
471,0,0,0,0,0,1,1,20190923,20191231
472,1,1,1,1,1,1,1,20200101,20200604
473,1,1,1,1,1,0,0,20200101,20200604
474,0,0,0,0,0,1,1,20170623,20170813
475,1,1,1,1,1,0,0,20170213,20170430
476,0,0,0,0,0,1,0,20170213,20170430
477,0,0,0,0,0,0,1,20170213,20170430
478,1,1,1,1,1,0,0,20170428,20170531
479,0,0,0,0,1,0,0,20170428,20170531
480,0,0,0,0,0,1,0,20170428,20170531
481,0,0,0,0,0,0,1,20170428,20170531
482,1,1,1,1,1,0,0,20170901,20171030
483,0,0,0,0,1,0,0,20170901,20171030
484,0,0,0,0,0,1,0,20170901,20171030
485,0,0,0,0,0,0,1,20170901,20171030
486,1,1,0,0,0,0,0,20161010,20171231
487,0,0,1,0,0,0,0,20161010,20171231
488,0,0,0,1,0,0,0,20161010,20171231
489,1,1,0,0,0,0,0,20190101,20191231
490,0,0,1,0,0,0,0,20190101,20191231
491,0,0,0,1,0,0,0,20190101,20191231
492,1,1,0,0,0,0,0,20200101,20201231
493,0,0,1,0,0,0,0,20200101,20201231
494,0,0,0,1,0,0,0,20200101,20201231
495,1,1,1,1,1,0,0,20170213,20170331
496,0,0,0,0,0,1,0,20170213,20170331
497,0,0,0,0,0,0,1,20170213,20170331
498,1,1,1,1,1,0,0,20170401,20170412
499,0,0,0,0,0,1,0,20170401,20170412
500,0,0,0,0,0,0,1,20170401,20170412
501,1,1,1,1,1,0,0,20170401,20170430
502,0,0,0,0,0,1,0,20170401,20170430
503,0,0,0,0,0,0,1,20170401,20170430
504,1,1,1,1,0,0,0,20170428,20170531
505,1,1,1,1,0,0,0,20170901,20171030
506,1,1,1,1,1,0,0,20160815,20170604
507,1,1,1,1,0,0,0,20160815,20170604
508,0,1,0,0,0,0,0,20160815,20170604
509,0,0,1,0,0,0,0,20160815,20170604
510,0,0,0,0,1,0,0,20160815,20170604
511,1,0,0,0,0,0,0,20170605,20170813
512,0,1,1,0,0,0,0,20170605,20170813
513,0,1,0,0,0,0,0,20170605,20170813
514,0,0,1,1,1,0,0,20170605,20170813
515,0,0,0,0,0,0,1,20170605,20170813
516,1,1,1,1,1,0,0,20170814,20180604
517,1,1,1,1,0,0,0,20170814,20180604
518,0,1,0,0,0,0,0,20170814,20180604
519,0,0,1,0,0,0,0,20170814,20180604
520,0,0,0,0,1,0,0,20170814,20180604
521,0,1,1,0,0,0,0,20180602,20180812
522,0,0,0,0,1,0,0,20180602,20180812
523,0,0,0,0,0,0,1,20180602,20180812
524,1,1,1,1,1,0,0,20180813,20190604
525,1,1,1,1,0,0,0,20180813,20190604
526,0,1,0,0,0,0,0,20180813,20190604
527,0,0,1,0,0,0,0,20180813,20190604
528,0,0,0,0,1,0,0,20180813,20190604
529,0,1,1,0,0,0,0,20190602,20190809
530,0,0,0,0,1,0,0,20190602,20190809
531,0,0,0,0,0,0,1,20190602,20190809
532,1,1,1,1,1,0,0,20190810,20200530
533,1,1,1,1,0,0,0,20190810,20200530
534,0,1,0,0,0,0,0,20190810,20200530
535,0,0,1,0,0,0,0,20190810,20200530
536,0,0,0,0,1,0,0,20190810,20200530
537,0,1,1,0,0,0,0,20160815,20170604
538,0,0,0,1,0,0,0,20170605,20170813
539,0,0,0,0,1,0,0,20170605,20170813
540,0,1,1,0,0,0,0,20170814,20180604
541,1,0,0,0,0,0,0,20180602,20180812
542,0,1,0,0,0,0,0,20180602,20180812
543,0,0,1,1,1,0,0,20180602,20180812
544,0,0,0,1,0,0,0,20180602,20180812
545,0,1,1,0,0,0,0,20180813,20190604
546,1,0,0,0,0,0,0,20190602,20190809
547,0,1,0,0,0,0,0,20190602,20190809
548,0,0,1,1,1,0,0,20190602,20190809
549,0,0,0,1,0,0,0,20190602,20190809
550,0,1,1,0,0,0,0,20190810,20200530
551,1,0,0,0,0,0,0,20160815,20170531
552,0,0,1,0,0,0,0,20160815,20170531
553,0,0,0,0,1,0,0,20160815,20170531
554,1,0,1,0,1,0,0,20160815,20170531
555,1,0,1,0,1,0,0,20170401,20170531
556,1,0,1,0,1,0,0,20170814,20171231
557,1,0,1,0,1,0,0,20180101,20180513
558,1,0,0,0,0,0,0,20161001,20170430
559,0,1,1,0,0,0,0,20161001,20170430
560,0,1,0,0,0,0,0,20161001,20170430
561,0,0,0,1,0,0,0,20161001,20170430
562,0,0,0,0,1,0,0,20161001,20170430
563,0,0,0,0,0,0,1,20161001,20170430
564,1,0,1,0,1,0,0,20170501,20170930
565,1,0,1,0,0,0,0,20170501,20170930
566,1,0,0,0,0,0,0,20170501,20170930
567,0,1,0,0,0,0,0,20170501,20170930
568,0,0,1,0,0,0,0,20170501,20170930
569,0,0,0,1,0,0,0,20170501,20170930
570,0,0,0,0,1,0,0,20170501,20170930
571,0,0,0,0,0,1,0,20170501,20170930
572,0,0,0,0,0,0,1,20170501,20170930
573,1,0,0,0,0,0,0,20171101,20180430
574,0,1,0,0,0,0,0,20171101,20180430
575,0,0,0,1,0,0,0,20171101,20180430
576,0,0,0,0,1,0,0,20171101,20180430
577,0,0,0,0,0,1,0,20171101,20180430
578,0,0,0,0,0,0,1,20171101,20180430
579,1,0,0,0,0,0,0,20181001,20190430
580,0,1,0,0,0,0,0,20181001,20190430
